transaction_id,user_id,date,amount,merchant_category,description
8c521b82-d9df-4bfe-86bf-eabc7351d483,user_072,2023-07-12,177.88,supermarket,Purchase at Proyectos Nazario-Alcala
a2bff69e-532a-4ede-81af-7bc69cc46c06,user_009,2023-03-01,137.62,health,explota relaciones inalámbrica
25b4e617-e698-4596-a6d7-691197658df0,user_075,2023-05-25,113.22,food,transforma portales eficientes
c8759144-8697-42b5-a791-8a63ed5b6c92,user_046,2023-04-28,214.66,health,extiende contenido de paquete
d5cb8f28-c9d4-45c5-98db-42c0364a23e9,user_083,2023-12-30,59.1,transport,Subway fare
b0e5926b-3222-4b3b-87f5-b00786fd898c,user_066,2023-01-30,51.15,food,itera socios revolucionarias
7c64fb1d-84a7-4cf5-b2f7-789201ebd97e,user_038,2023-07-09,102.18,supermarket,Purchase at Dávila-Moreno S.A.
8e5aba2a-9ef9-49e2-8566-9567b579e53f,user_075,2023-01-09,9.47,entertainment,genera tecnologías sin fricciones
9cf62fd0-c6f5-452b-8a33-ae0d90cebe76,user_039,2023-04-21,1809.81,travel,mejora convergencia transparentes
b86d5a4d-647c-42d9-b35c-bdf1935684e3,user_066,2023-08-08,50.85,transport,Subway fare
a584955f-d560-437d-ab2a-7774095cdb57,user_079,2023-05-31,155.38,supermarket,"Purchase at Morales, Rodríquez y Navarrete"
4f1d0076-c298-44d9-bc9b-0d65b2362e36,user_011,2023-04-09,47.39,transport,Uber ride
4604519c-ae70-4d61-bead-3603780af8c7,user_031,2023-06-30,171.9,supermarket,Purchase at Quiroz y Asociados
ae31c96a-8f63-400f-a2ca-d7697f069d25,user_075,2023-04-13,878.67,travel,incentiva usuarios extensibles
3cebf756-827c-459b-b6d3-60406821c0de,user_001,2023-04-25,24.38,shopping,entrega ROI estratégicas
8e91d99f-a06d-4ece-b24c-3593bea636cf,user_070,2023-12-10,123.44,shopping,orquesta iniciativas punto-com
195da0bd-519d-4033-8a50-634ad4f45b7b,user_053,2023-07-25,45.95,food,abraza contenido innovadoras
0c0832b8-7545-4af0-940d-91e9f26b773f,user_042,2023-09-23,133.07,entertainment,mejora plataformas de clase mundial
6d9a12b1-f11a-453a-8644-3921a8420b9b,user_069,2023-10-29,332.1,travel,implementa convergencia magnéticas
f71e90a8-c20d-4dd8-819f-12656948a1f7,user_040,2023-12-23,25.17,entertainment,visualiza aplicaciones plataforma cruzada
551b84b3-bad3-4f6f-ab5d-59b208bad2cb,user_075,2023-11-06,114.56,supermarket,Purchase at Rodríguez y Asociados
c69a3695-9853-4967-ba3d-683969bfbc1c,user_100,2023-11-20,67.43,transport,Subway fare
f99b015a-5a88-49a5-baf9-3c55acd9a9fc,user_074,2023-12-18,184.97,supermarket,"Purchase at Despacho Rolón, Sáenz y Paredes"
36e03ce9-a28b-4c13-8530-69288ab580aa,user_031,2023-02-06,88.15,supermarket,Purchase at Corporacin Sevilla y Acuña
c4129828-22d0-41e2-9a17-8e57c27e9e8f,user_064,2023-11-02,188.18,supermarket,"Purchase at Proyectos Sosa, Vergara y Patiño"
846fcdd0-5c85-4381-afc0-ce3f2c2b6d09,user_035,2023-12-21,25.56,shopping,incentiva metodologías eficientes
39ebd7f1-c159-4d88-9ca6-a9faa7be741b,user_041,2023-07-02,140.84,entertainment,crece usuarios impacto total
ae649311-53e0-4f9e-b5fe-772f14e3212d,user_015,2023-10-08,139.85,shopping,reinventa marcados listo para la web
fd3b1177-210d-4c57-93c5-be4931f00974,user_016,2023-03-10,117.58,health,incentiva paradigmas listo para la web
c6243abb-caa3-4f19-944a-5dd621c657e4,user_072,2023-11-30,140.95,supermarket,Purchase at Proyectos Carbajal y Méndez
679775d3-cb8a-426c-8fd4-f28e2c19bf2f,user_027,2023-11-14,44.9,supermarket,"Purchase at Sánchez, Preciado y Porras"
b22a4fd7-e484-4643-9f2d-aeb6d10d1920,user_084,2023-01-10,122.64,transport,Subway fare
624d3de5-da28-4f0f-8e4d-31a8132da29f,user_028,2023-06-02,178.75,supermarket,"Purchase at Otero, Miramontes y Olivas"
7694770f-ac87-4c2d-84a1-cfe2937e9c5c,user_012,2023-01-07,70.03,food,habilita socios impacto total
43021e76-5b5a-44dc-a8b2-dc6539e47afb,user_036,2023-01-21,65.94,shopping,extiende métricas plug-and-play
72e23884-a05a-43fb-a346-feee1db1d23c,user_100,2023-09-16,51.54,food,incentiva cadena de producción virtuales
aa664c5c-0368-4fa4-ad73-6d5af1d8939a,user_074,2023-05-05,87.98,supermarket,Purchase at Bustamante-Barrios
86bbfaeb-6af7-4fc1-9cff-32f729eddfc1,user_072,2023-01-02,402.34,health,maneja socios globales
627db6b7-ca55-44a4-91b6-20dd15c5f055,user_057,2023-11-02,113.46,food,explota redes virtuales
8682a755-7a15-454c-99eb-b3c80f00a3ae,user_051,2023-06-18,197.49,supermarket,Purchase at Grupo Mateo-Marrero
c6ab6af3-857e-422b-887f-36fd08fe258d,user_004,2023-04-14,56.84,food,agrega paradigmas ubicuas
14b962d8-6fbe-4347-81da-979f80872be5,user_022,2023-09-17,63.89,supermarket,Purchase at Proyectos Cazares y Cano
a47de3de-2f1c-4018-8b1e-ab152bf17fe3,user_091,2023-01-08,128.61,supermarket,Purchase at Villagómez y Mendoza e Hijos
26f944b6-5ae8-4caa-8ada-3d22885535aa,user_029,2023-04-04,111.76,food,integra convergencia impacto total
f1b6d8ee-5324-4263-867d-be4b509de258,user_059,2023-05-27,104.66,entertainment,crea marca métricas revolucionarias
53be0e46-2971-4e20-992b-1994b4ce6975,user_039,2023-05-11,16.72,transport,Uber ride
862f0b52-16ed-487c-8729-e6c1a6f77ac1,user_003,2023-06-22,39.95,supermarket,Purchase at Lozada S.C.
f7b46b8d-3f71-4a53-9f75-bcb574348d42,user_067,2023-04-30,103.13,entertainment,explota tecnologías distribuidas
a73e3ff3-6ace-4b0a-a8b5-a544594ef227,user_022,2023-09-14,48.89,transport,Uber ride
417e4d80-a24a-4ef6-8e17-914f522d1770,user_020,2023-05-07,33.58,shopping,sintetiza redes en tiempo real
009541d3-09a3-4baf-b92f-b952279f79bc,user_023,2023-10-07,330.04,health,abraza entregables sexi
9296df30-8938-4b9d-b852-51df96d63c6e,user_006,2023-09-01,92.37,supermarket,Purchase at Medrano e Hijos
42ef818c-dd6d-43e1-913e-bb40ce43232d,user_057,2023-12-11,83.22,shopping,crea marca usuarios de punta
3f9a3c6a-93af-4d2e-9d7b-b552ab642ebc,user_073,2023-12-30,13.86,transport,Uber ride
380dd60b-1a88-479b-b729-a00d2c08d5e0,user_009,2023-05-10,41.7,food,cultiva metodologías integrado
59564417-0e5a-44bd-a25e-3ff5894c77f6,user_072,2023-08-03,13.41,shopping,maximiza nichos ricas
ff3c1b8a-f85d-44ef-80f9-64146027a0c5,user_031,2023-09-07,135.89,transport,Uber ride
52a154e1-1053-4f51-9c52-bab1ac7ca00c,user_062,2023-01-19,79.65,shopping,utiliza cadena de producción B2B
449ab783-284e-45f9-ac5d-21a0d359fac5,user_038,2023-12-30,138.51,entertainment,itera portales innovadoras
f991b7dc-6fd0-4cd0-b2de-28b77a14e4ad,user_092,2023-06-15,170.77,supermarket,"Purchase at Fonseca, Mota y Nevárez"
d29fb96d-cbbd-4a97-bcdb-b655dd5a2021,user_075,2023-01-07,44.66,supermarket,Purchase at Nieto-Ferrer S.A.
eb1d73c3-91f3-4a8f-b120-7ecdb05d3d99,user_084,2023-12-22,67.97,health,modifica usuarios revolucionarias
8d0515b0-d0a8-494a-be78-45f20e116f65,user_100,2023-01-02,157.95,supermarket,Purchase at de Anda-Acuña A.C.
2c951ccc-b36d-4514-a904-cd05aa6c10a1,user_062,2023-09-18,88.82,supermarket,"Purchase at Club Garica, Mora y Concepción"
e107d54e-7086-4333-8c6b-0a39b6bb9188,user_010,2023-08-21,141.63,shopping,entrega cadena de producción verticales
f84900f0-10f5-4eea-be67-5eccff35bab0,user_035,2023-11-12,125.97,supermarket,Purchase at Cedillo-Mascareñas
168ec123-b34e-4da5-9792-a23532d78489,user_049,2023-12-28,60.76,shopping,empodera comercio electrónico revolucionarias
c89f663f-0088-497c-aaa7-c6adb2456a19,user_041,2023-09-11,140.76,supermarket,"Purchase at Navarrete, Rolón y Franco"
be71db02-8581-4d28-9f8c-cd7ed6ce0ce0,user_086,2023-03-08,472.03,health,incuba iniciativas empresariales
4e41f72b-d2ee-413a-83f8-f1d259b5acd5,user_036,2023-08-13,51.05,supermarket,Purchase at Melgar y Domínguez y Asociados
c30bf606-7e9f-4054-b076-720dab06e2ef,user_060,2023-01-03,316.11,health,cultiva aplicaciones holísticas
4d5e00f9-9a2e-407a-9447-c1da8cbebcf5,user_044,2023-04-14,29.58,transport,Train ticket
5745e4f6-2a92-4c5d-98b1-49b36088e70c,user_013,2023-10-13,66.44,transport,Uber ride
60b97d0d-2a86-46be-8c12-850f51ed27a2,user_089,2023-10-13,53.78,transport,Subway fare
88b5e786-e306-43b3-9cf7-634c5e25e72d,user_007,2023-05-30,117.37,shopping,cultiva iniciativas revolucionarias
3014507d-d6a9-496c-81da-335b7a344173,user_058,2023-08-24,356.19,health,optimiza usuarios llave en mano
5551d9c3-56e8-415b-8f72-a4e1fd383236,user_057,2023-02-17,1336.84,travel,libera infraestructuras revolucionarias
5f23c4a0-7780-4564-b89e-a67c9e65f986,user_096,2023-05-06,83.94,food,orquesta infraestructuras integrado
08bc9991-858f-4013-a197-70277446a973,user_008,2023-09-05,54.27,shopping,visualiza métricas listo para la web
4058f8ad-e1e4-4130-a7c4-43685caa2e6e,user_094,2023-08-17,664.22,travel,orquesta arquitecturas eficientes
011f03be-376f-4365-8312-8469c3414b37,user_082,2023-08-18,170.04,supermarket,Purchase at Grupo Botello y Limón
4a1e5aa9-e8d7-42b1-acb8-2469a10c04af,user_056,2023-03-06,50.78,supermarket,Purchase at García-de la Crúz y Asociados
b3cfa0c6-7dff-49df-9fa8-3f2fcf75ad67,user_020,2023-10-18,93.32,shopping,visualiza plataformas virales
2c544e79-de83-4e4b-921d-097fc6212233,user_064,2023-10-19,90.75,entertainment,optimiza usuarios robustas
d665ea7e-7b4e-4b18-acf7-5e111fa4be35,user_054,2023-12-08,140.56,food,abraza servicios web ricas
3a7983df-2e42-471d-82ce-93ca76ea6d29,user_005,2023-04-29,49.02,supermarket,"Purchase at Corporacin Tamayo, de la Garza y Caballero"
39be2cb6-fa1f-4783-8d20-779da212e1fa,user_066,2023-12-11,21.57,shopping,genera iniciativas intuitivas
b1aa68a5-d540-4ece-ba89-0561b093f752,user_074,2023-02-15,115.93,entertainment,entrega aplicaciones robustas
7c0dea44-7a83-43ef-b7e9-758c2f106eb5,user_018,2023-08-18,234.27,health,incentiva entregables virales
9836feb8-56cd-46d8-b05a-2269f6b0ce3f,user_005,2023-01-27,372.09,health,sintetiza soluciones 24/7
738fe295-01b5-4b37-9004-07739aa81d44,user_032,2023-08-31,139.11,transport,Uber ride
d7814b73-d7c4-4840-aace-e00ee3f18162,user_003,2023-03-13,106.46,shopping,optimiza tecnologías dinámicas
07993af8-923d-4fc4-b68d-62735e74396f,user_054,2023-02-03,10.3,shopping,utiliza convergencia 24/7
809aa164-8c02-4ac5-bff1-be51289d2b87,user_021,2023-04-26,124.12,transport,Uber ride
6af4cdb8-a6f3-4925-9c43-e2da98143cc7,user_005,2023-07-31,142.23,supermarket,"Purchase at Collado, Caraballo y de Anda"
207214c5-8f5c-4f5a-9364-353be13bd1ac,user_037,2023-11-22,93.79,food,innova comercio electrónico transparentes
32073180-8269-4987-94de-9bc393cef88c,user_022,2023-12-22,90.98,food,integra comercio electrónico transparentes
3b931fed-9d28-410a-a6bd-29374cccb351,user_073,2023-05-31,121.84,food,monetiza convergencia punto-com
e7d9cc11-9c98-47a9-ac4a-18990aab2f56,user_084,2023-04-06,164.19,supermarket,"Purchase at Molina, Olivas y Espinosa"
2bbd222c-1a99-4b9a-b4dd-2cb98896eb03,user_007,2023-04-17,69.32,shopping,agrega sinergias plug-and-play
fe48c2ee-4e9e-4730-a5d9-17b7ce3fd801,user_001,2023-03-28,142.15,transport,Uber ride
9eafb6ae-2ad4-4cc4-b948-92f29e6ae479,user_096,2023-07-05,57.59,entertainment,sintetiza comercio electrónico punto-com
5d6c70a9-dae1-4559-b58d-1ce8286c7f91,user_052,2023-03-02,75.58,supermarket,Purchase at Despacho Hinojosa-Portillo
7b8ae149-08cd-40c8-a26f-895a00c9f3e8,user_087,2023-10-17,77.19,shopping,fortalece redes interactivas
75f1bac3-b1c7-4337-96c7-4329d97b3a54,user_100,2023-12-18,60.59,transport,Subway fare
ed303844-c53e-40f3-bc92-7537f4907d34,user_051,2023-10-02,492.88,health,crea marca plataformas globales
d83c04d3-f96f-4bd5-a660-feb37a6e988a,user_004,2023-12-31,197.09,health,mezcla métricas plug-and-play
81c44de2-edd5-48b3-9d3f-743c0086c345,user_097,2023-11-28,499.48,travel,agrega contenido centrado al usuario
874dd805-de83-477a-b4d8-8873b6965830,user_044,2023-02-02,44.72,supermarket,"Purchase at Barrera, Ramos y Cabrera"
6b454894-ec75-4d03-a4bd-14e8957ee6e3,user_047,2023-05-01,54.65,transport,Train ticket
2dde1017-2db7-4af8-88ce-5ad4cd308572,user_047,2023-07-16,13.72,shopping,compromete funcionalidades listo para la web
14e2670a-2441-4114-9508-d47079431c38,user_082,2023-01-04,82.38,food,incentiva marcados holísticas
b494040f-6002-4ec5-93e2-f520b7ff603e,user_082,2023-06-09,121.69,shopping,agrega comercio electrónico de siguiente generación
aac424d6-5eee-4266-8858-69d2ec4c6a29,user_007,2023-04-07,64.99,supermarket,Purchase at Arroyo-Echeverría
5425ad6d-5ce5-48c4-8879-377dba6ce776,user_005,2023-07-23,40.2,supermarket,Purchase at Corporacin Muñiz-Guzmán
ad4829c8-8d63-4701-9f4c-39c1bece098c,user_092,2023-03-07,127.42,food,maximiza nichos lo último
6bb08c1f-d30a-40b5-a5cb-50a761474b15,user_012,2023-11-13,71.62,shopping,redefine canales verticales
7b4fafde-5ee1-41f3-be34-ac9487e9f200,user_005,2023-09-10,56.49,food,optimiza entregables llave en mano
d0a1d5e4-3f70-4c91-8962-021689c26b85,user_035,2023-12-08,22.3,food,crea marca plataformas empresariales
f978a9c4-484c-4e0e-98c0-86babf25529a,user_027,2023-02-21,36.47,supermarket,Purchase at Laboratorios Arroyo-Venegas
ae57ec7f-cf2a-47ae-84b3-54e9b0b4a810,user_062,2023-08-13,219.66,health,modifica portales virales
c58037b0-3f9b-488b-89ce-5dcafede1645,user_058,2023-03-22,163.39,supermarket,Purchase at Corporacin Alvarez y Delgadillo
8474cbad-1991-4a33-b77a-d5bfcece1841,user_084,2023-07-14,1606.23,travel,cultiva ROI colaborativas
cd8fe789-a968-4994-9508-1c3d75bbe8f3,user_029,2023-09-20,17.56,food,agrega ancho de banda impacto total
be21d300-d9b3-43ed-b952-7c14b382598b,user_056,2023-09-08,25.46,shopping,libera redes punto-com
c26bfb19-e1d8-4d8e-a617-d6c20b91176d,user_063,2023-11-06,1227.86,travel,libera modelos transparentes
563bfe73-78c8-48e2-a861-b1399c573b38,user_088,2023-04-17,137.95,supermarket,Purchase at Dueñas-Aragón S.A.
d952627f-1b00-4f17-b982-fcfedc7de729,user_060,2023-05-09,103.4,entertainment,optimiza redes innovadoras
daf03abc-5c01-4207-b45f-dae47ff49017,user_089,2023-07-19,119.29,supermarket,Purchase at Becerra-Lomeli
7be792fa-e4ba-489f-89ee-9a695fec1bcc,user_074,2023-06-15,83.28,food,explota métricas visionarias
da9812dd-5d39-4982-a9eb-a1b52601190d,user_083,2023-01-08,72.0,supermarket,"Purchase at Proyectos Lara, Zepeda y Pabón"
f882e1d8-ec0b-4788-8229-86bca7c34ec0,user_004,2023-12-05,75.53,transport,Uber ride
b401e7ac-c89e-4f33-8de0-6a1881ccadbb,user_062,2023-06-06,74.11,entertainment,escala communidades plug-and-play
66f9085f-567f-4014-8e4c-5734168e687e,user_093,2023-08-18,60.21,health,maneja paradigmas globales
ec2d2953-3b35-44c2-b11c-bb247d939bb0,user_039,2023-10-25,325.33,health,agrega contenido listo para la web
da58ef7c-8db7-46e5-ab66-c42e79d33f52,user_018,2023-02-23,64.36,supermarket,Purchase at Guardado-Nieves
6a627afb-df63-4677-bbc5-a1058e5f1931,user_087,2023-12-18,50.45,food,facilita infraestructuras de punta
0651d861-fb15-4b50-b453-a1f3f9087cc4,user_030,2023-08-11,285.32,health,implementa esquemas ricas
acd0ed26-3119-4cb8-bbb8-8a6c7eec8036,user_073,2023-12-19,97.78,transport,Train ticket
1ef28b6c-47b6-4441-8506-90d4b94b1d96,user_011,2023-10-21,480.4,health,entrega canales plug-and-play
40bdcc52-420f-4e0b-ad9c-21b340119b59,user_071,2023-01-08,110.47,food,abraza arquitecturas de punta
2cc95c29-6f92-4200-b310-8464b961091a,user_072,2023-04-21,74.16,food,genera plataformas colaborativas
006da218-4d39-4a0d-bb32-94a635b0f703,user_047,2023-11-13,98.18,shopping,implementa funcionalidades inalámbrica
e6b735b7-88dc-46c2-99cd-8bed2b445be1,user_038,2023-11-03,41.38,entertainment,recontextualiza cadena de producción distribuidas
6a18a417-4b7b-4725-a83c-633ffe860994,user_014,2023-02-04,137.03,health,revoluciona aplicaciones innovadoras
5da2059e-7f4a-43c2-baac-1f908877a80e,user_068,2023-03-18,1323.79,travel,evoluciona communidades visionarias
e16892da-a11e-46c3-89d0-76b00c1a7f4c,user_069,2023-09-06,54.78,supermarket,Purchase at Grupo Rojo-Sánchez
77e2e8b9-743d-4e0f-aae0-1799f9a1b514,user_026,2023-07-19,54.86,food,recontextualiza communidades ricas
fa55423c-9ba3-4108-86d7-3f4d6bc4cf5d,user_011,2023-12-04,71.03,entertainment,cultiva arquitecturas granulares
24123226-9b4d-4951-b1ba-674a19c54597,user_032,2023-02-26,9.8,food,cultiva aplicaciones revolucionarias
b0781b7f-36a3-491f-a30c-3f625fbe6d87,user_033,2023-07-24,40.1,food,incuba nichos 24/365
03dade64-ec00-463c-a370-781f2ceb2997,user_044,2023-02-16,49.06,shopping,innova soluciones distribuidas
3d18707d-b35e-48c7-b343-746f2ceab952,user_012,2023-04-24,680.22,travel,implementa arquitecturas visionarias
191adfe6-9dcd-47d0-a2a0-080810294535,user_093,2023-03-31,121.65,transport,Train ticket
180b8efd-3190-4dc7-a849-8972c19f4f1a,user_030,2023-11-24,847.71,travel,facilita redes estratégicas
491b127c-569d-427a-9232-605751402f33,user_085,2023-05-06,48.81,shopping,habilita convergencia front-end
17958b63-5ff8-4bae-b63f-0755fa402d99,user_075,2023-07-17,7.4,food,fortalece plataformas de paquete
37c0b16c-6914-4bd4-b229-88191fe420d0,user_054,2023-09-15,194.41,supermarket,Purchase at Corporacin Rivera-Zambrano
4af774f1-eca0-45af-894d-79823d738c20,user_036,2023-11-17,90.17,transport,Subway fare
485f85d3-b2fc-4c93-90dd-4b3ec48509e8,user_024,2023-11-02,86.18,transport,Uber ride
41320e55-c9e0-419c-b883-be641fff0cd8,user_027,2023-05-18,149.5,shopping,evoluciona metodologías lo último
a43e902e-df96-4f24-9386-9f08bdefd75a,user_037,2023-10-26,354.61,health,escala sistemas eficientes
f0f0f637-576f-4b6a-b0fc-838166f33f37,user_061,2023-10-07,99.64,transport,Uber ride
b842d340-5383-40c0-8fc5-95a735708fa4,user_052,2023-05-30,72.47,supermarket,Purchase at Griego-Mota A.C.
a15890d5-be4e-482c-aef6-810e98d2e2b3,user_016,2023-05-11,43.05,supermarket,Purchase at Industrias Rodríquez y Ponce
740a744c-e859-42bd-ba4d-757d513c2437,user_030,2023-02-04,14.74,food,agrega usuarios sexi
03781222-38bc-449c-8193-285c1d9d2c93,user_080,2023-02-17,95.25,transport,Subway fare
f72f03d7-da3d-4a1c-a537-d7af4e55c50b,user_071,2023-07-11,40.11,entertainment,habilita relaciones e-business
eb112067-5f04-42fe-b89d-810a769a7835,user_061,2023-10-12,68.04,food,fortalece nichos ubicuas
07785dc7-9132-4a3e-af8f-5cab15789f0c,user_083,2023-06-28,20.71,supermarket,"Purchase at Industrias Hernandes, Zamudio y Rico"
85c63250-2162-4276-bb89-7040c88ee806,user_045,2023-09-22,56.29,food,entrega esquemas holísticas
6913a9df-913e-4599-acb7-7e387735b10e,user_002,2023-12-14,51.94,supermarket,"Purchase at Grupo Portillo, Fuentes y Zambrano"
2a7dc998-8244-4a59-be32-80b6d14bc9ad,user_091,2023-09-02,15.36,food,redefine convergencia integrado
6949baad-1889-420c-8ec1-b7192de156af,user_060,2023-12-08,21.4,shopping,explota métricas revolucionarias
6c4ea165-8ca3-42f1-92a9-67c6a4af5af8,user_064,2023-12-09,10.67,transport,Train ticket
0f74a928-f143-49d6-b7e3-ad0f058d76f9,user_060,2023-07-17,120.02,supermarket,Purchase at Grupo Cruz y Laureano
c77ae9b8-9f7f-433c-826c-158a384a68d5,user_057,2023-02-12,271.26,health,orquesta métricas en tiempo real
4000db1f-1cbf-48a0-969c-a18feac0b201,user_068,2023-09-12,124.95,supermarket,Purchase at Escobar S. R.L. de C.V.
2e88351d-07d3-4573-bccc-4e4500be964f,user_100,2023-11-21,130.93,shopping,monetiza nichos ubicuas
886f7e2c-bdc0-4fc4-adaa-668b0f032429,user_044,2023-11-05,102.8,supermarket,Purchase at Grupo Vera y Raya
92a630ca-55c7-4dbe-8e62-fa896d279011,user_018,2023-07-12,108.28,transport,Subway fare
3bed714b-4d19-41ed-8423-be9e11b6c0fc,user_040,2023-12-16,46.22,entertainment,monetiza ROI transparentes
6aee9749-4743-44df-adef-3a67b54b81ec,user_029,2023-01-25,7.07,shopping,cultiva servicios web estratégicas
57da966e-d311-4ebb-a204-7a61472fa68e,user_030,2023-02-13,85.84,food,fortalece nichos inalámbrica
d3d4f4ff-8ef3-4853-949a-13711256ba46,user_088,2023-01-13,178.0,supermarket,"Purchase at Gollum, Prado y Curiel"
2481412c-7830-4b67-bdf9-d19ea8fe044f,user_099,2023-10-16,125.31,food,orquesta contenido inalámbrica
91982efc-5bec-4bb0-be57-c1b7bfc0c5d7,user_091,2023-07-25,128.4,shopping,redefine plataformas estratégicas
12324883-8a90-4f6b-86d6-0a88fdc386ae,user_009,2023-08-15,60.52,transport,Uber ride
f236d8e4-26a8-4e9f-967a-2b084f34ac2c,user_012,2023-03-19,145.5,supermarket,Purchase at Industrias Amador-Granado
aa76959d-0edf-45b5-9753-12bca3f2491d,user_026,2023-12-13,86.28,entertainment,recontextualiza tecnologías 24/7
3c4aa943-5dcc-4a32-8f50-593a15691fd6,user_040,2023-01-26,141.91,supermarket,Purchase at Laboratorios Nájera-Angulo
8ada0359-9f3d-4863-bdd2-f2bb177741e5,user_051,2023-09-20,59.86,shopping,itera contenido revolucionarias
5384c697-ea47-48c0-b52e-2e7b7e16a10b,user_023,2023-07-19,157.63,supermarket,"Purchase at Negrón, Ontiveros y Lerma"
f27856e8-e607-4789-a8ef-daf8dc1b5228,user_001,2023-03-10,77.48,supermarket,Purchase at de Anda-Godínez
fc1ead3d-967e-48bf-b8f9-81c603338fd2,user_023,2023-04-22,26.3,shopping,implementa socios eficientes
fe289329-99f8-4515-8eab-ba774b9184c3,user_025,2023-09-02,157.82,supermarket,Purchase at Tello e Hijos
5e1eca1e-2143-4030-80b9-2cae8a3bf0c3,user_087,2023-05-12,48.31,supermarket,Purchase at Proyectos Tovar y Toledo
b51534af-3185-43ca-9831-b2ec1f815829,user_014,2023-12-16,73.38,food,utiliza marcados magnéticas
4f9bc8cd-c3d9-4421-b947-7db83cdd3597,user_065,2023-10-18,176.25,health,sinergiza esquemas inalámbrica
5d60a9a8-7634-402d-a5af-d6c8b06ca3fb,user_094,2023-04-18,79.53,food,sinergiza soluciones de clase mundial
c993a8a9-876c-4c6d-b399-ccb86f2d13d8,user_044,2023-01-06,62.11,transport,Uber ride
f2fca18b-8cc5-46e3-866c-eab83dd59ded,user_081,2023-02-13,17.48,food,revoluciona sinergias open-source
3230a0ad-0111-4083-9a05-206049952161,user_042,2023-10-25,23.71,shopping,reinventa sistemas valor agregado
a10341c2-93f6-4554-98ea-9f4739bac770,user_057,2023-01-22,453.61,health,optimiza convergencia punto-com
47e2add1-1f5b-4dbe-b1d9-37fc88eda5ff,user_048,2023-01-14,139.51,shopping,mejora experiencias escalables
12c7dc52-3848-4758-b3ed-4e48ab2a88aa,user_034,2023-07-04,57.94,transport,Train ticket
5af7e6c1-0c31-433b-a9af-b8b0dbf29770,user_082,2023-10-29,89.94,health,itera paradigmas colaborativas
70dec472-150d-453f-8e4b-956ba5ed055e,user_069,2023-08-14,19.64,transport,Uber ride
9d4d817f-24df-47b3-95f4-27dcc812778f,user_061,2023-08-30,37.88,supermarket,"Purchase at Concepción, Carrasco y Soria"
bffc96aa-6aa3-4062-b82f-31f046349376,user_019,2023-05-22,128.6,supermarket,Purchase at Rosario y Carvajal y Asociados
abd30b15-c339-480d-8a5b-90b8638aefab,user_037,2023-05-25,148.27,transport,Train ticket
ce3b4e05-a8e9-445d-b399-acafbd7a4a6d,user_050,2023-06-30,135.73,shopping,orquesta portales inalámbrica
1464697c-6f70-4a38-962c-6ed2a2fb94f0,user_067,2023-09-08,123.12,transport,Uber ride
d25c7545-dab0-4a24-b02c-2e1dafeb5a4a,user_016,2023-09-22,23.93,transport,Subway fare
b9a70fca-0e72-40f2-9cc3-888c31f8a02c,user_012,2023-05-28,81.13,supermarket,"Purchase at Despacho Aguirre, Irizarry y Venegas"
b758f83c-fe75-4466-a768-95f6b3e19249,user_047,2023-05-23,30.06,food,abraza tecnologías centrado al usuario
176bbd82-684d-483e-91d7-6237b7f61ff2,user_076,2023-12-25,36.9,entertainment,modifica paradigmas revolucionarias
f60d94ea-b89b-4233-b8bc-ae0f69ba5d14,user_046,2023-11-05,197.52,supermarket,Purchase at Corporacin Hernández y Villalobos
c51198b9-1038-4598-b6ce-d7235ef9f435,user_073,2023-08-02,196.24,supermarket,Purchase at Corporacin Lemus-Mireles
b767b6f5-5612-4d0e-85ba-a61c4dd55bf4,user_088,2023-04-13,135.99,supermarket,Purchase at Altamirano S.A. de C.V.
229e1fb0-376d-48f4-bf01-8447a14ee751,user_053,2023-12-12,47.41,food,revoluciona communidades extensibles
71d29490-3e46-4199-b68d-c8404653ad02,user_075,2023-03-24,131.98,transport,Train ticket
73526c4f-89c4-453b-8818-7eaf03b86c0a,user_080,2023-04-28,23.57,shopping,cultiva esquemas llave en mano
bf7c0324-5ca3-464b-bb7a-36d8fc1a7152,user_098,2023-06-12,18.88,shopping,monetiza funcionalidades colaborativas
c9748828-c3ee-4e4e-b4c8-9cccd2413f56,user_082,2023-08-09,10.52,transport,Uber ride
081a71f9-8fc9-4fa2-b97d-53a3f9dfa5cf,user_065,2023-06-28,66.89,food,sinergiza tecnologías lo último
d574ae65-e3c7-49b8-9322-520f94248950,user_050,2023-01-03,95.65,shopping,compromete arquitecturas intuitivas
f7cf3134-8b8e-42c4-925a-576e83b9fb27,user_076,2023-01-11,21.45,food,reinventa interfaces revolucionarias
f23b5daa-110b-49bd-a3b0-bcf61ec25806,user_031,2023-01-12,19.35,food,libera sistemas innovadoras
b9a8a3c7-cf55-4390-a685-061bd83f2057,user_093,2023-07-02,90.16,food,innova convergencia de misión crítica
f6365e1f-7317-44ec-b0dc-e417c605232b,user_037,2023-03-14,133.66,transport,Subway fare
ec2d51b5-0a6c-480d-984e-7d0048e4d82d,user_033,2023-10-13,59.96,entertainment,maximiza tecnologías de punta
887e25fc-07c3-4a30-a85a-586ba18d01a0,user_057,2023-03-20,95.49,supermarket,Purchase at Bermúdez-Mejía
bd1f5bfb-21b3-43ab-bc12-34da7457c81a,user_057,2023-06-27,70.74,transport,Subway fare
